Latitude,Longitude,Month,Day,Year,Total pieces/km^2,Micro,Macro,Total Weight,micro,macro,Source,Info,Mesh Size,Count/km^2 .335-.999 mm,Count/km^2 1.00-4.75 mm,Count/km^2 4.75-200 mm,Count/km^2 >200 mm,total/km^2,g/km^2 .335-.999 mm,g/km^2 1.00-4.75 mm,g/km^2 4.75-200 mm,g/km^2 >200 mm,Sea State (Beaufort Scale),INFO
43.4802,7.1488,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.4523,7.201,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.425,7.2542,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.3988,7.3549,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.3796,7.3657,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.342,7.3973,8,21,2008,1.96,0.00,1.96,135.60,0.00,135.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,135.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.3264,7.4084,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.2918,7.4489,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.2647,7.4782,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.2597,7.4842,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.2389,7.4307,8,21,2008,9.82,0.00,9.82,254.80,0.00,254.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,254.8,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.2261,7.3283,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0,Macroplastic observations MED-2008-raw data-ifremer
43.2181,7.2641,8,21,2008,7.86,0.00,7.86,194.40,0.00,194.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,194.4,0,Macroplastic observations MED-2008-raw data-ifremer
43.1794,7.2457,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.1582,7.2406,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.1341,7.2481,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.1316,7.2457,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.1306,7.228,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1002,7.0739,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0876,7.0165,8,21,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0004,6.9689,8,22,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.9756,6.9302,8,22,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.8281,6.6671,8,22,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,2,Macroplastic observations MED-2008-raw data-ifremer
42.9601,6.384,10,14,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.9208,6.4243,10,14,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.8821,6.4677,10,14,2008,1.96,0.00,1.96,176.40,0.00,176.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,176.4,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.8435,6.5119,10,14,2008,9.82,0.00,9.82,254.80,0.00,254.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,254.8,0,Macroplastic observations MED-2008-raw data-ifremer
42.804,6.5548,10,14,2008,11.79,0.00,11.79,117.60,0.00,117.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,117.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.7842,6.5759,10,14,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.7429,6.6197,10,14,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.6993,6.6661,10,14,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.6552,6.7107,10,14,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.6148,6.7523,10,14,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.5744,6.7945,10,14,2008,13.75,0.00,13.75,137.20,0.00,137.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.75,13.75,,,,137.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.5339,6.835,10,14,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.4471,7.2364,10,14,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,15,Macroplastic observations MED-2008-raw data-ifremer
42.4875,7.2792,10,14,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,15,Macroplastic observations MED-2008-raw data-ifremer
42.7759,7.1595,10,15,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.8276,7.1543,10,15,2008,13.75,0.00,13.75,137.20,0.00,137.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.75,13.75,,,,137.2,0,Macroplastic observations MED-2008-raw data-ifremer
42.8792,7.1483,10,15,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,0,Macroplastic observations MED-2008-raw data-ifremer
42.8982,7.1064,10,15,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.947,7.1078,10,15,2008,13.75,0.00,13.75,294.00,0.00,294.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.75,13.75,,,,294,1,Macroplastic observations MED-2008-raw data-ifremer
42.9961,7.1167,10,15,2008,11.79,0.00,11.79,738.52,0.00,738.52,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,738.52,1,Macroplastic observations MED-2008-raw data-ifremer
43.0464,7.1252,10,15,2008,7.86,0.00,7.86,102.90,0.00,102.90,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,102.9,0,Macroplastic observations MED-2008-raw data-ifremer
43.0961,7.134,10,15,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.1315,7.1728,10,15,2008,3.93,0.00,3.93,155.20,0.00,155.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,155.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.1577,7.2286,10,15,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.1838,7.3055,10,15,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.2133,7.3607,10,15,2008,11.79,0.00,11.79,117.60,0.00,117.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,117.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.249,7.4109,10,15,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.2844,7.4614,10,15,2008,3.93,0.00,3.93,271.30,0.00,271.30,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,271.3,1,Macroplastic observations MED-2008-raw data-ifremer
43.3148,7.5044,10,15,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.3169,7.505,10,15,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.3499,7.4565,10,15,2008,5.89,0.00,5.89,174.80,0.00,174.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,174.8,1,Macroplastic observations MED-2008-raw data-ifremer
43.3845,7.4036,10,15,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.4218,7.3511,10,15,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.4586,7.2983,10,15,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.4971,7.2506,10,15,2008,9.82,0.00,9.82,254.80,0.00,254.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,254.8,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.5319,7.2132,10,15,2008,9.82,0.00,9.82,98.00,0.00,98.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,98,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.2833,7.2148,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.2625,7.2677,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.2303,7.312,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.2148,7.3189,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.1707,7.3485,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.1421,7.3691,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.0973,7.3991,9,9,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.0498,7.4336,9,9,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0357,7.4455,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9909,7.4775,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.9433,7.51,9,9,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,3,Macroplastic observations MED-2008-raw data-ifremer
42.5077,8.5175,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.5503,8.5381,9,10,2008,1.96,0.00,1.96,135.60,0.00,135.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,135.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.5954,8.5611,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.6254,8.5903,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.659,8.622,9,10,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.6875,8.6559,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.7322,8.6562,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.7802,8.6577,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1057,8.4006,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1319,8.3614,9,10,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1744,8.2867,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1455,8.3267,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.1504,8.3234,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.1147,8.283,9,11,2008,1.96,0.00,1.96,292.40,0.00,292.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,292.4,1,Macroplastic observations MED-2008-raw data-ifremer
43.0845,8.2461,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.0778,8.2392,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.0451,8.1972,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.0126,8.155,9,11,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.983,8.1088,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.9871,8.0514,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.9916,8.0362,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.0153,7.9722,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0697,7.8547,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0937,7.8108,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,3,Macroplastic observations MED-2008-raw data-ifremer
43.1044,7.758,9,11,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2.5,Macroplastic observations MED-2008-raw data-ifremer
43.1074,7.6936,9,11,2008,5.89,0.00,5.89,271.30,0.00,271.30,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,271.3,1,Macroplastic observations MED-2008-raw data-ifremer
43.1117,7.6359,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.129,7.6476,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.1261,7.5947,9,11,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.1243,7.5309,9,11,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.1231,7.4665,9,11,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.8558,6.78,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.8816,6.817,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9027,6.8557,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9213,6.899,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9387,6.9428,9,16,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.9586,6.9855,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9794,7.0302,9,16,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.9917,7.0385,9,16,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.0248,7.0553,9,16,2008,0.00,0.00,0.00,313.60,0.00,313.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,313.6,2,Macroplastic observations MED-2008-raw data-ifremer
43.0652,7.0794,9,16,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.0987,7.1011,9,16,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1.5,Macroplastic observations MED-2008-raw data-ifremer
