"","Latitude","Longitude","Month","Day","Year","X..km2","Microplastics...km.2","Macroplastics....km.2","Total.Wieght..g..km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Source","Notes","Mesh.Size","TopLim","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps","CutOff"
"1831",33.50236667,28.00088333,5,15,2013,104311,NA,NA,552.5644382,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832",33.47421667,28.08473333,5,15,2013,119134,NA,NA,485.4609919,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833",33.08868333,31.75503333,5,16,2013,89340,NA,NA,134.1034174,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",33.219775,31.98336167,5,17,2013,167390,NA,NA,201.7672118,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835",34.22639667,33.23083333,5,17,2013,42053,NA,NA,91.49320204,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836",35.37656833,25.47297,5,19,2013,159724,NA,NA,435.7998406,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1837",35.70250833,23.419435,5,21,2013,41893,NA,NA,74.6364012,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1838",36.40195833,20.80540833,5,21,2013,42911,NA,NA,52.78499376,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1839",41.8368,17.2529,5,23,2013,57585,NA,NA,267.2068405,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1840",40.2317,18.83187667,5,25,2013,17179,NA,NA,18.23199971,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841",39.0736,18.70028333,5,25,2013,5631,NA,NA,3.5,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842",37.79526667,18.51338333,5,25,2013,88220,NA,NA,250.9217344,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843",37.8168,15.5,5,26,2013,27637,NA,NA,23.00158831,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",38.854825,14.89363,5,27,2013,28206,NA,NA,41.82270637,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845",39.82896167,12.51419833,5,27,2013,35704,NA,NA,73.70654245,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",39.81943333,12.53478333,5,27,2013,47087,NA,NA,113.3410176,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847",41.334,7.446933333,5,29,2013,8288,NA,NA,14.12965973,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848",41.3145,5.662166667,5,29,2013,81632,NA,NA,405.4390133,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849",41.31575333,5.663508333,5,29,2013,112095,NA,NA,304.900915,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850",40.0695,5.945933333,5,30,2013,64231,NA,NA,64.27660349,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851",40.07856667,5.930433333,5,30,2013,45122,NA,NA,126.3416047,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852",40.95018333,3.320366667,5,31,2013,412037,NA,NA,1628.5357,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853",40.94903333,3.320466667,5,31,2013,54096,NA,NA,135.2416907,NA,NA,"Cozar","Not Adjusted, Might be able to extract wind from g/km^2","200um",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854",33.09,31.76,5,16,2013,NA,NA,NA,134.1,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",33.22,31.98,5,17,2013,NA,NA,NA,201.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856",33.47,28.08,5,15,2013,NA,NA,NA,553.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857",33.5,28,5,15,2013,NA,NA,NA,1290.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858",34.23,33.23,5,17,2013,NA,NA,NA,420.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859",34.89,18.55,5,13,2013,NA,NA,NA,70.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860",35.12,18.29,5,12,2013,NA,NA,NA,258,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861",35.38,25.47,5,19,2013,NA,NA,NA,435.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862",35.7,23.42,5,21,2013,NA,NA,NA,74.6,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",35.95,-5.55,5,4,2013,NA,NA,NA,159,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",36.03,-6.65,5,3,2013,NA,NA,NA,0.5,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865",36.04,15.23,5,11,2013,NA,NA,NA,1813.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866",36.12,-4.19,5,4,2013,NA,NA,NA,1041.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867",36.12,-4.18,5,5,2013,NA,NA,NA,401.3,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868",36.4,20.81,5,21,2013,NA,NA,NA,52.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869",36.45,-1.89,5,5,2013,NA,NA,NA,56.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870",37.04,13.18,5,11,2013,NA,NA,NA,351.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871",37.12,12.68,5,10,2013,NA,NA,NA,4.4,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872",37.24,-1.25,5,5,2013,NA,NA,NA,580.5,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873",37.49,1.45,5,7,2013,NA,NA,NA,246.3,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874",37.57,0.98,5,6,2013,NA,NA,NA,3622,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",37.8,18.51,5,25,2013,NA,NA,NA,308.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876",37.82,15.5,5,26,2013,NA,NA,NA,23,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1877",38.27,8.69,5,9,2013,NA,NA,NA,1130.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878",38.52,5.56,5,8,2013,NA,NA,NA,107.7,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879",38.53,5.56,5,8,2013,NA,NA,NA,498.5,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880",38.85,14.89,5,27,2013,NA,NA,NA,41.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881",39.07,18.7,5,25,2013,NA,NA,NA,60.1,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",39.82,12.53,5,27,2013,NA,NA,NA,124.6,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",39.83,12.51,5,27,2013,NA,NA,NA,80.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1884",40.07,5.95,5,30,2013,NA,NA,NA,64.3,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",40.08,5.93,5,30,2013,NA,NA,NA,175.8,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886",40.23,18.83,5,25,2013,NA,NA,NA,114.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887",40.95,3.32,5,31,2013,NA,NA,NA,135.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888",40.95,3.32,5,31,2013,NA,NA,NA,1628.5,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889",41.31,5.66,5,29,2013,NA,NA,NA,1519.6,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890",41.32,5.66,5,29,2013,NA,NA,NA,2228.9,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1891",41.33,7.45,5,29,2013,NA,NA,NA,76.6,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1892",41.84,17.25,5,23,2013,NA,NA,NA,267.2,NA,NA,"Cozar 2015","Corrected for wind","200um",NA,"MedSeA2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1893",61.522,-54.011,10,27,2013,5099.14285714286,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1894",64.688,-52.034,10,23,2013,40558,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1895",67.206,0.257,6,4,2013,11473,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1896",68.994,2.165,6,5,2013,11004.8,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897",69.113,-50.364,10,20,2013,17602.5,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",69.203,-51.147,10,15,2013,37862.4,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",70.369,3.731,6,6,2013,9373,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900",70.714,166.29,9,4,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1901",70.946,-52.478,10,12,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1902",71.049,38.691,6,30,2013,63093,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1903",71.159,174.81,9,8,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904",71.332,-147.298,9,16,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905",71.478,-140.102,9,16,2013,12954,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906",71.511,160.987,9,3,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907",71.875,-153.075,9,15,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908",71.981,-92.449,9,27,2013,36708,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909",72.207,-158.277,9,13,2013,254584,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910",72.604,44.136,7,2,2013,236952,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911",72.675,-77.544,10,6,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912",73.067,-79.639,10,5,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913",73.148,-83.033,10,3,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914",73.824,145.776,9,2,2013,20665,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915",73.964,77.072,7,19,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916",74.168,3.91,6,8,2013,136779.256329114,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917",74.389,47.137,7,3,2013,239525,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918",74.811,76.166,7,18,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919",75.952,51.927,7,4,2013,36154.0740740741,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920",75.973,78.509,8,4,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921",76.072,2.087,6,9,2013,185008.714285714,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922",77.256,73.256,7,15,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923",77.439,75.731,8,5,2013,44280,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924",77.582,58.474,7,5,2013,371063.936170213,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925",77.756,65.405,7,13,2013,78391.7647058823,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926",77.912,71.746,7,14,2013,74282,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927",77.925,116.912,8,27,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928",77.982,67.8,7,6,2013,117370.25,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929",79.015,69.71,8,6,2013,4442.5,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930",79.082,74.263,8,12,2013,0,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931",79.203,66.575,7,10,2013,27274.5,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1932",79.673,60.99,8,11,2013,87048.5,NA,NA,NA,NA,NA,"Cozar 2017","Corrected for wind,Surface concentration recalculated to include Fibers but weight is not so I removed it from the column","320um",NA,"TARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
