Latitude ,Longitude ,Month,Day,Year,#/km2,Microplastics #/km^2,Macroplastics # /km^2,Total Wieght (g)/km^2,Microplastics Weight (g)/ km^2,Macroplastics Weight (g) /km^2,Source,Notes,Mesh Size,Conc
32.82,-123.91,7,NA,2006,163225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.82-123.917NA2006163225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.66,-123.07,10,NA,2006,163870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.66-123.0710NA2006163870.97Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.18,-118.89,10,NA,2006,163870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.18-118.8910NA2006163870.97Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.72,-121.55,7,NA,2006,166451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.72-121.557NA2006166451.61Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
55.761,-162.77,5,NA,2006,169677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,55.761-162.775NA2006169677.42Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.96,-117.31,10,NA,2006,174838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.96-117.3110NA2006174838.71Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.32,-120.81,1,NA,2007,183225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.32-120.811NA2007183225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.51,-120.25,7,NA,2006,189032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.51-120.257NA2006189032.26Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.15,-123.22,1,NA,2007,192903.23,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.15-123.221NA2007192903.23Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.06,-122.94,7,NA,2006,201935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.06-122.947NA2006201935.48Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.87,-119.57,1,NA,2007,209032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.87-119.571NA2007209032.26Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
30.75,-123.33,7,NA,2006,209677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,30.75-123.337NA2006209677.42Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
54.807,-165.86,5,NA,2006,210322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,54.807-165.865NA2006210322.58Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.28,-120.03,1,NA,2007,214193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.28-120.031NA2007214193.55Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
56.001,-161.99,9,NA,2006,215483.87,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,56.001-161.999NA2006215483.87Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.18,-119.51,7,NA,2006,217419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.18-119.517NA2006217419.35Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.35,-118.55,7,NA,2006,220000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.35-118.557NA2006220000Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.18,-118.89,1,NA,2007,220645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.18-118.891NA2007220645.16Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.05,-122.94,10,NA,2006,221935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.05-122.9410NA2006221935.48Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.89,-118.7,4,NA,2006,223870.97,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.89-118.74NA2006223870.97Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.85,-117.53,7,NA,2006,230322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.85-117.537NA2006230322.58Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.32,-119.66,7,NA,2006,230967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.32-119.667NA2006230967.74Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.58,-122.81,7,NA,2006,236129.03,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.58-122.817NA2006236129.03Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
30.85,-121.59,10,NA,2006,236774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,30.85-121.5910NA2006236774.19Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
29.85,-123.59,10,NA,2006,237419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,29.85-123.5910NA2006237419.35Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.19,-118.39,7,NA,2006,241935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.19-118.397NA2006241935.48Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.48,-117.77,7,NA,2006,242580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.48-117.777NA2006242580.65Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.96,-117.3,7,NA,2006,249032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.96-117.37NA2006249032.26Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.49,-119.32,7,NA,2006,251612.9,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.49-119.327NA2006251612.9Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.08,-122.66,7,NA,2006,254838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.08-122.667NA2006254838.71Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.74,-120.41,7,NA,2006,257419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.74-120.417NA2006257419.35Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.32,-120.8,10,NA,2006,262580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.32-120.810NA2006262580.65Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.42,-117.91,10,NA,2006,266451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.42-117.9110NA2006266451.61Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.65,-121.03,7,NA,2006,273548.39,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.65-121.037NA2006273548.39Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.91,-124.17,7,NA,2006,276774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.91-124.177NA2006276774.19Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.99,-122.39,7,NA,2006,280645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.99-122.397NA2006280645.16Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.25,-121.45,7,NA,2006,289032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.25-121.457NA2006289032.26Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.42,-121.99,10,NA,2006,298064.52,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.42-121.9910NA2006298064.52Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.15,-123.22,10,NA,2006,316129.03,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.15-123.2210NA2006316129.03Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.15,-121.15,7,NA,2006,316774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.15-121.157NA2006316774.19Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.15,-123.22,7,NA,2006,323225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.15-123.227NA2006323225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.09,-120.64,1,NA,2007,327741.94,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.09-120.641NA2007327741.94Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.06,-122.93,1,NA,2007,330967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.06-122.931NA2007330967.74Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.85,-119.57,10,NA,2006,341290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.85-119.5710NA2006341290.32Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.18,-120.92,1,NA,2007,348387.1,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.18-120.921NA2007348387.1Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
35.02,-120.92,1,NA,2007,354838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,35.02-120.921NA2007354838.71Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.32,-123.74,10,NA,2006,356129.03,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.32-123.7410NA2006356129.03Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.86,-117.53,10,NA,2006,374193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.86-117.5310NA2006374193.55Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.91,-122.13,7,NA,2006,380000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.91-122.137NA2006380000Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.18,-119.51,10,NA,2006,381935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.18-119.5110NA2006381935.48Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
51.04,-129.12,4,NA,2006,382580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,51.04-129.124NA2006382580.65Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.49,-119.33,1,NA,2007,382580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.49-119.331NA2007382580.65Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.26,-121.43,1,NA,2007,383225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.26-121.431NA2007383225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.65,-119.48,7,NA,2006,384516.13,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.65-119.487NA2006384516.13Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.09,-120.64,10,NA,2006,400000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.09-120.6410NA2006400000Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.19,-118.39,10,NA,2006,419354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.19-118.3910NA2006419354.84Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.66,-121.03,1,NA,2007,425161.29,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.66-121.031NA2007425161.29Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
55.728,-164.751,5,NA,2006,429677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,55.728-164.7515NA2006429677.42Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.91,-117.39,7,NA,2006,430322.58,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.91-117.397NA2006430322.58Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.72,-119.04,4,NA,2006,443225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.72-119.044NA2006443225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
36.77,-122.09,1,NA,2007,454838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,36.77-122.091NA2007454838.71Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.58,-122.81,1,NA,2007,462580.65,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.58-122.811NA2007462580.65Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.82,-121.84,1,NA,2007,466451.61,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.82-121.841NA2007466451.61Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.25,-118.25,10,NA,2006,481290.32,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.25-118.2510NA2006481290.32Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.72,-123.64,7,NA,2006,489677.42,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.72-123.647NA2006489677.42Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.99,-122.39,10,NA,2006,503225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.99-122.3910NA2006503225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.58,-120.76,7,NA,2006,514193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.58-120.767NA2006514193.55Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.16,-120.01,7,NA,2006,517419.35,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.16-120.017NA2006517419.35Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.89,-118.49,7,NA,2006,520645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.89-118.497NA2006520645.16Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.75,-121.31,10,NA,2006,534838.71,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.75-121.3110NA2006534838.71Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.85,-119.57,7,NA,2006,543225.81,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.85-119.577NA2006543225.81Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.33,-123.74,7,NA,2006,547741.94,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.33-123.747NA2006547741.94Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
29.85,-123.59,7,NA,2006,556774.19,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,29.85-123.597NA2006556774.19Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.42,-119.96,7,NA,2006,568387.1,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.42-119.967NA2006568387.1Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.39,-124.32,10,NA,2006,570967.74,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.39-124.3210NA2006570967.74Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
30.18,-122.92,10,NA,2006,574193.55,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,30.18-122.9210NA2006574193.55Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
34.15,-121.15,10,NA,2006,604516.13,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,34.15-121.1510NA2006604516.13Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.92,-118.94,7,NA,2006,659354.84,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.92-118.947NA2006659354.84Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
30.51,-122.26,10,NA,2006,672903.23,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,30.51-122.2610NA2006672903.23Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
55.424,-162.947,5,NA,2006,675483.87,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,55.424-162.9475NA2006675483.87Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.42,-119.96,10,NA,2006,680000,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.42-119.9610NA2006680000Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
31.09,-122.66,10,NA,2006,681935.48,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,31.09-122.6610NA2006681935.48Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
33.82,-118.63,7,NA,2006,709032.26,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,33.82-118.637NA2006709032.26Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
32.52,-118.21,10,NA,2006,740645.16,,,,,,Doyle 2011,Unadjusted for wind or sea state no day of year. 0.505um Net,505um,32.52-118.2110NA2006740645.16Doyle 2011Unadjusted for wind or sea state no day of year. 0.505um Net505um
