"","Day","Month","Year","Latitude","Longitude","X..km2","Total.Wieght..g..km.2","Source","Mesh.Size","Notes","CutOff","TopLim","Microplastics...km.2","Macroplastics....km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps"
"5839",5,12,1996,17.38,-63.32,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5840",8,12,1995,17.38,-63.13,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5841",16,4,2004,17.39,-82.7,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,Inf,NA,NA,NA,NA
"5842",29,11,2004,17.39,-64.99,982,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,2.07433808553971e-06,NA,NA,NA,NA
"5843",2,12,1999,17.39,-64.93,3600,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,3.08611111111111e-07,NA,NA,NA,NA
"5844",18,12,1989,17.4,-68.78,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,Inf,NA,NA,NA,NA
"5845",18,12,1989,17.4,-68.78,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,Inf,NA,NA,NA,NA
"5846",7,12,2006,17.4,-66.73,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5847",5,12,1996,17.4,-63.33,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,Inf,NA,NA,NA,NA
"5848",5,12,1996,17.4,-63.33,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5849",30,11,2010,17.41,-66.84,569,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1757,NA,NA,3.08787346221441e-06,NA,NA,NA,NA
"5850",5,12,1996,17.41,-63.33,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5851",5,12,1996,17.41,-63.33,4802,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,NA,NA,1.73469387755102e-07,NA,NA,NA,NA
"5852",18,12,1993,17.42,-66.22,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,NA,NA,Inf,NA,NA,NA,NA
"5853",18,12,1993,17.42,-65.3,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,NA,NA,Inf,NA,NA,NA,NA
"5854",18,12,1993,17.42,-65.3,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1668,NA,NA,Inf,NA,NA,NA,NA
"5855",20,11,2002,17.42,-63.72,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5856",8,12,1995,17.42,-63.15,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5857",13,3,2011,17.43,-155.46,433,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA,NA,5.33718244803695e-06,NA,NA,NA,NA
"5858",27,11,2011,17.43,-65.26,735,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4079,NA,NA,5.54965986394558e-06,NA,NA,NA,NA
"5859",20,11,1997,17.43,-63.35,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408,NA,NA,Inf,NA,NA,NA,NA
"5860",3,11,1998,17.43,-61.04,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5861",28,10,1991,17.43,-59.02,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5862",29,10,1991,17.43,-59.02,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5863",24,12,1998,17.44,-83.88,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5864",6,4,2010,17.44,-63.28,1046,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912,NA,NA,1.82791586998088e-06,NA,NA,NA,NA
"5865",31,10,2001,17.45,-104.23,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5866",15,4,2003,17.45,-78.91,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,Inf,NA,NA,NA,NA
"5867",18,12,1993,17.45,-66.22,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,NA,NA,Inf,NA,NA,NA,NA
"5868",1,12,2008,17.45,-66.12,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5869",14,11,2011,17.45,-62.2,737,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,NA,NA,1.84124830393487e-06,NA,NA,NA,NA
"5870",9,6,2008,17.46,-152.77,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2514,NA,NA,Inf,NA,NA,NA,NA
"5871",11,3,2003,17.46,-85.87,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5872",28,12,2003,17.46,-79.08,491,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,4.14867617107943e-06,NA,NA,NA,NA
"5873",26,2,2001,17.46,-77.06,1620,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA
"5874",21,11,2002,17.46,-63.8,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5875",4,5,2017,17.46,-63.27,3309,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5876",18,4,2002,17.47,-170.01,923,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2167,NA,NA,2.3477789815818e-06,NA,NA,NA,NA
"5877",5,3,1994,17.47,-82.48,1350,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,1.09777777777778e-06,NA,NA,NA,NA
"5878",21,12,2000,17.47,-79.6,1620,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA
"5879",8,12,2007,17.47,-79.32,435,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2297,NA,NA,5.28045977011494e-06,NA,NA,NA,NA
"5880",10,4,1994,17.47,-76.1,3780,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.8994708994709e-07,NA,NA,NA,NA
"5881",4,3,1997,17.47,-70.87,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5882",28,4,2012,17.47,-60.64,282,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3552,NA,NA,1.25957446808511e-05,NA,NA,NA,NA
"5883",5,12,2004,17.48,-112.93,5400,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,1.71481481481481e-07,NA,NA,NA,NA
"5884",29,11,2007,17.48,-63.72,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2574,NA,NA,Inf,NA,NA,NA,NA
"5885",28,4,2014,17.49,-151.97,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555,NA,NA,Inf,NA,NA,NA,NA
"5886",30,11,2006,17.5,-110.38,3375,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2963,NA,NA,8.77925925925926e-07,NA,NA,NA,NA
"5887",7,3,1992,17.5,-79.28,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,Inf,NA,NA,NA,NA
"5888",7,3,1992,17.5,-79.28,5400,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,6.85185185185185e-08,NA,NA,NA,NA
"5889",17,11,2005,17.5,-62.31,670,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492,NA,NA,2.22686567164179e-06,NA,NA,NA,NA
"5890",13,5,2005,17.51,-156.24,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132,NA,NA,Inf,NA,NA,NA,NA
"5891",28,11,2001,17.51,-63.67,2700,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,4.11481481481481e-07,NA,NA,NA,NA
"5892",28,12,2003,17.52,-78.16,1800,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,6.17222222222222e-07,NA,NA,NA,NA
"5893",10,4,1994,17.52,-76.1,5940,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA
"5894",16,2,1991,17.52,-64.6,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5895",3,12,1996,17.52,-63.42,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,Inf,NA,NA,NA,NA
"5896",22,3,2010,17.52,-62.6,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,NA,NA,Inf,NA,NA,NA,NA
"5897",23,12,2000,17.53,-77.98,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"5898",16,10,2010,17.54,-131.08,8774,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,1.94894005014817e-07,NA,NA,NA,NA
"5899",29,11,2007,17.54,-112.71,900,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,1.23444444444444e-06,NA,NA,NA,NA
"5900",9,12,2007,17.54,-79.76,2596,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,NA,NA,7.4191063174114e-07,NA,NA,NA,NA
"5901",24,4,2007,17.54,-61.23,2175,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1839,NA,NA,8.4551724137931e-07,NA,NA,NA,NA
"5902",29,11,2008,17.55,-109.6,3761,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127,NA,NA,5.65541079500133e-07,NA,NA,NA,NA
"5903",4,12,2003,17.55,-108.32,12419,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.49126338674611e-07,NA,NA,NA,NA
"5904",19,12,2007,17.55,-84.7,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,NA,NA,Inf,NA,NA,NA,NA
"5905",24,12,1998,17.55,-83.58,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5906",18,12,2004,17.56,-75.34,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5907",13,12,2004,17.56,-72.2,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,Inf,NA,NA,NA,NA
"5908",28,12,1997,17.57,-85.97,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,Inf,NA,NA,NA,NA
"5909",28,12,1997,17.57,-85.97,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5910",27,12,1997,17.57,-84.33,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5911",27,12,1997,17.57,-84.33,2700,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,4.11481481481481e-07,NA,NA,NA,NA
"5912",13,3,1991,17.57,-77.97,1620,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA
"5913",12,4,1998,17.57,-76.65,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5914",15,12,2001,17.57,-74.14,450,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,4.93777777777778e-06,NA,NA,NA,NA
"5915",20,11,1997,17.57,-63.28,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5916",4,11,1995,17.57,-59.18,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5917",27,2,1996,17.58,-80.25,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5918",28,2,1994,17.58,-79.45,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5919",13,3,1991,17.58,-77.97,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5920",26,12,2003,17.58,-75.42,470,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,4.53191489361702e-06,NA,NA,NA,NA
"5921",22,12,1999,17.58,-74.16,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,4.28703703703704e-07,NA,NA,NA,NA
"5922",3,12,1997,17.58,-64.38,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5923",3,11,1998,17.58,-60.48,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"5924",29,3,2009,17.59,-157.73,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,Inf,NA,NA,NA,NA
"5925",1,12,2005,17.59,-110.22,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3611,NA,NA,Inf,NA,NA,NA,NA
"5926",27,12,2003,17.6,-77.23,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5927",23,12,1997,17.6,-73.93,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,Inf,NA,NA,NA,NA
"5928",17,11,2001,17.6,-63.32,2700,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,6.85925925925926e-07,NA,NA,NA,NA
"5929",30,11,2006,17.6,-62.73,2024,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,7.32213438735178e-07,NA,NA,NA,NA
"5930",30,11,2006,17.6,-62.71,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5931",27,12,2003,17.61,-76.39,36254,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,3.57477795553594e-08,NA,NA,NA,NA
"5932",2,12,2009,17.61,-68.25,1750,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2857,NA,NA,1.63257142857143e-06,NA,NA,NA,NA
"5933",29,11,1991,17.62,-64.97,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5934",29,11,1991,17.62,-64.97,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"5935",2,3,1995,17.63,-81.67,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5936",12,3,2004,17.63,-78.29,1259,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382,NA,NA,1.89197776012709e-06,NA,NA,NA,NA
"5937",12,4,1998,17.63,-76.68,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5938",4,11,2010,17.64,-152.32,3718,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2152,NA,NA,5.7880580957504e-07,NA,NA,NA,NA
"5939",2,11,2011,17.64,-150.4,531,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884,NA,NA,3.54802259887006e-06,NA,NA,NA,NA
"5940",13,12,2002,17.64,-115.08,535,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,3.49719626168224e-06,NA,NA,NA,NA
"5941",17,11,2001,17.64,-63.45,1620,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA
"5942",26,12,1997,17.65,-82.97,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389,NA,NA,Inf,NA,NA,NA,NA
"5943",26,12,1997,17.65,-82.97,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"5944",6,3,1993,17.65,-80.42,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5945",6,3,1993,17.65,-80.42,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"5946",30,11,2011,17.65,-65.31,11099,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802,NA,NA,1.62356969096315e-07,NA,NA,NA,NA
"5947",3,5,2000,17.65,-62.55,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"5948",25,4,2002,17.66,-86,5940,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA
"5949",1,3,1995,17.67,-80.58,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,Inf,NA,NA,NA,NA
"5950",12,4,1998,17.67,-76.63,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"5951",12,4,1998,17.67,-76.62,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"5952",30,11,2010,17.67,-65.76,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2945,NA,NA,Inf,NA,NA,NA,NA
